,tweet_id,retweets,likes
1851,675432746517426176,610,1594
1852,675372240448454658,545,1797
1853,675362609739206656,249,1102
1854,675354435921575936,18448,34411
1855,675349384339542016,2436,4131
1856,675334060156301312,1388,2922
1857,675166823650848770,1738,3798
1858,675153376133427200,2802,6609
1859,675149409102012420,1808,3923
1860,675147105808306176,258,991
1861,675146535592706048,336,1250
1862,675145476954566656,965,2239
1863,675135153782571009,528,1361
1864,675113801096802304,840,2051
1865,675111688094527488,270,1007
1866,675109292475830276,1213,2920
1867,675047298674663426,354,1110
1868,675015141583413248,1287,2841
1869,675006312288268288,242,1023
1870,675003128568291329,505,1623
1871,674999807681908736,1186,2360
1872,674805413498527744,379,903
1873,674800520222154752,924,3144
1874,674793399141146624,1172,2625
1875,674790488185167872,271,1150
1876,674788554665512960,222,844
1877,674781762103414784,1295,2101
1878,674774481756377088,511,1183
1879,674767892831932416,856,1917
1880,674764817387900928,257,824
1881,674754018082705410,479,1422
1882,674752233200820224,499,1534
1883,674743008475090944,585,1466
1884,674742531037511680,54,513
1885,674739953134403584,422,1170
1886,674737130913071104,99,670
1887,674690135443775488,499,1200
1888,674670581682434048,697,1688
1889,674664755118911488,271,959
1890,674646392044941312,535,1498
1891,674644256330530816,295,1072
1892,674638615994089473,624,1750
1893,674632714662858753,614,1564
1894,674606911342424069,107,982
1895,674468880899788800,2204,6493
1896,674447403907457024,382,1109
1897,674436901579923456,420,1164
1898,674422304705744896,566,1489
1899,674416750885273600,148,711
1900,674410619106390016,499,1249
1901,674394782723014656,612,1562
1902,674372068062928900,329,885
1903,674330906434379776,77,582
1904,674318007229923329,551,1476
1905,674307341513269249,7406,11837
1906,674291837063053312,6314,15433
1907,674271431610523648,776,1636
1908,674269164442398721,245,932
1909,674265582246694913,900,1708
1910,674262580978937856,488,1351
1911,674255168825880576,599,1532
1912,674082852460433408,181,782
1913,674075285688614912,305,1018
1914,674063288070742018,2374,6641
1915,674053186244734976,1393,3471
1916,674051556661161984,512,1514
1917,674045139690631169,685,1473
1918,674042553264685056,136,748
1919,674038233588723717,436,1144
1920,674036086168010753,233,876
1921,674024893172875264,1305,1867
1922,674019345211760640,320,1179
1923,674014384960745472,690,1637
1924,674008982932058114,374,1249
1925,673956914389192708,1029,2028
1926,673919437611909120,387,1211
1927,673906403526995968,1736,3320
1928,673887867907739649,267,971
1929,673716320723169284,812,3205
1930,673715861853720576,2228,3698
1931,673711475735838725,317,1082
1932,673709992831262724,294,884
1933,673708611235921920,308,1115
1934,673707060090052608,416,1145
1935,673705679337693185,420,1305
1936,673700254269775872,607,1491
1937,673697980713705472,2087,3957
1938,673689733134946305,689,1815
1939,673688752737402881,524,1315
1940,673686845050527744,464,1503
1941,673680198160809984,497,1424
1942,673662677122719744,384,1300
1943,673656262056419329,257,745
1944,673636718965334016,394,1167
1945,673612854080196609,771,1655
1946,673583129559498752,391,1237
1947,673580926094458881,284,861
1948,673576835670777856,594,1435
1949,673363615379013632,329,1060
1950,673359818736984064,711,1515
1951,673355879178194945,623,1550
1952,673352124999274496,573,1714
1953,673350198937153538,223,760
1954,673345638550134785,1367,2620
1955,673343217010679808,282,1009
1956,673342308415348736,629,1317
1957,673320132811366400,8438,14054
1958,673317986296586240,280,898
1959,673295268553605120,3370,7822
1960,673270968295534593,394,1104
1961,673240798075449344,771,1470
1962,673213039743795200,899,2344
1963,673148804208660480,666,1768
1964,672997845381865473,762,2038
1965,672995267319328768,314,991
1966,672988786805112832,305,1009
1967,672984142909456390,572,1294
1968,672980819271634944,1052,1873
1969,672975131468300288,973,1750
1970,672970152493887488,375,993
1971,672968025906282496,580,1365
1972,672964561327235073,678,1475
1973,672902681409806336,532,1419
1974,672898206762672129,444,922
1975,672884426393653248,878,1613
1976,672877615439593473,391,1066
1977,672834301050937345,607,1365
1978,672828477930868736,517,1301
1979,672640509974827008,340,1010
1980,672622327801233409,521,1343
1981,672614745925664768,621,1269
1982,672609152938721280,409,1154
1983,672604026190569472,430,1157
1984,672594978741354496,639,1375
1985,672591762242805761,350,988
1986,672591271085670400,197,755
1987,672538107540070400,393,1063
1988,672523490734551040,181,671
1989,672488522314567680,464,1153
1990,672482722825261057,640,1177
1991,672481316919734272,128,736
1992,672475084225949696,740,1490
1993,672466075045466113,571,1408
1994,672272411274932228,3580,6697
1995,672267570918129665,645,1553
1996,672264251789176834,362,1188
1997,672256522047614977,1649,2920
1998,672254177670729728,781,1478
1999,672248013293752320,638,1789
2000,672245253877968896,164,711
2001,672239279297454080,335,925
2002,672231046314901505,1061,1910
2003,672222792075620352,224,813
2004,672205392827572224,1223,2341
2005,672169685991993344,393,1053
2006,672160042234327040,381,903
2007,672139350159835138,765,1815
2008,672125275208069120,1209,2498
2009,672095186491711488,386,1031
2010,672082170312290304,386,977
2011,672068090318987265,544,1347
2012,671896809300709376,4385,8777
2013,671891728106971137,594,1375
2014,671882082306625538,1451,3594
2015,671879137494245376,728,1474
2016,671874878652489728,582,1298
2017,671866342182637568,526,1168
2018,671855973984772097,480,952
2019,671789708968640512,3682,7328
2020,671768281401958400,552,1238
2021,671763349865160704,975,1742
2022,671744970634719232,815,1397
2023,671743150407421952,240,766
2024,671735591348891648,791,1498
2025,671729906628341761,4615,8869
2026,671561002136281088,7665,13353
2027,671550332464455680,219,947
2028,671547767500775424,631,1408
2029,671544874165002241,1108,2068
2030,671542985629241344,599,1134
2031,671538301157904385,416,960
2032,671536543010570240,432,1225
2033,671533943490011136,609,1067
2034,671528761649688577,272,874
2035,671520732782923777,561,1451
2036,671518598289059840,306,981
2037,671511350426865664,769,1677
2038,671504605491109889,3736,7313
2039,671497587707535361,472,954
2040,671488513339211776,495,1049
2041,671486386088865792,216,606
2042,671485057807351808,243,791
2043,671390180817915904,779,1468
2044,671362598324076544,309,1161
2045,671357843010908160,155,415
2046,671355857343524864,118,495
2047,671347597085433856,457,1007
2048,671186162933985280,227,763
2049,671182547775299584,362,1161
2050,671166507850801152,374,905
2051,671163268581498880,1171,1725
2052,671159727754231808,86,387
2053,671154572044468225,228,745
2054,671151324042559489,161,694
2055,671147085991960577,241,696
2056,671141549288370177,689,1212
2057,671138694582165504,425,963
2058,671134062904504320,204,773
2059,671122204919246848,2677,3635
2060,671115716440031232,813,1404
2061,671109016219725825,462,1191
2062,670995969505435648,306,1146
2063,670842764863651840,9277,25486
2064,670840546554966016,206,617
2065,670838202509447168,734,1156
2066,670833812859932673,132,461
2067,670832455012716544,231,763
2068,670826280409919488,4306,5786
2069,670823764196741120,201,805
2070,670822709593571328,102,633
2071,670815497391357952,1639,3302
2072,670811965569282048,284,1172
2073,670807719151067136,519,1190
2074,670804601705242624,1003,2044
2075,670803562457407488,92,351
2076,670797304698376195,248,755
2077,670792680469889025,292,866
2078,670789397210615808,253,688
2079,670786190031921152,213,624
2080,670783437142401025,418,849
2081,670782429121134593,826,1633
2082,670780561024270336,302,806
2083,670778058496974848,76,340
2084,670764103623966721,449,1113
2085,670755717859713024,120,464
2086,670733412878163972,536,994
2087,670727704916926465,387,864
2088,670717338665226240,522,1264
2089,670704688707301377,389,789
2090,670691627984359425,255,609
2091,670679630144274432,307,776
2092,670676092097810432,45,260
2093,670668383499735048,5334,11142
2094,670474236058800128,809,1586
2095,670468609693655041,89,364
2096,670465786746662913,587,1010
2097,670452855871037440,220,567
2098,670449342516494336,709,1233
2099,670444955656130560,2087,6955
2100,670442337873600512,206,674
2101,670435821946826752,555,1093
2102,670434127938719744,686,1456
2103,670433248821026816,120,334
2104,670428280563085312,673,1441
2105,670427002554466305,174,537
2106,670421925039075328,677,1362
2107,670420569653809152,332,654
2108,670417414769758208,341,588
2109,670411370698022913,957,2117
2110,670408998013820928,236,575
2111,670403879788544000,167,449
2112,670385711116361728,227,579
2113,670374371102445568,283,765
2114,670361874861563904,70,337
2115,670338931251150849,118,442
2116,670319130621435904,1304,3993
2117,670303360680108032,143,440
2118,670290420111441920,300,734
2119,670093938074779648,357,1074
2120,670086499208155136,266,725
2121,670079681849372674,1333,2314
2122,670073503555706880,837,1625
2123,670069087419133954,259,656
2124,670061506722140161,365,793
2125,670055038660800512,349,694
2126,670046952931721218,187,672
2127,670040295598354432,117,781
2128,670037189829525505,296,609
2129,670003130994700288,97,345
2130,669993076832759809,89,336
2131,669972011175813120,171,460
2132,669970042633789440,64,312
2133,669942763794931712,177,526
2134,669926384437997569,111,391
2135,669923323644657664,61,243
2136,669753178989142016,425,839
2137,669749430875258880,68,282
2138,669684865554620416,93,542
2139,669683899023405056,116,407
2140,669682095984410625,139,366
2141,669680153564442624,303,695
2142,669661792646373376,460,837
2143,669625907762618368,1907,3675
2144,669603084620980224,391,983
2145,669597912108789760,160,530
2146,669583744538451968,986,1546
2147,669573570759163904,152,450
2148,669571471778410496,1058,1644
2149,669567591774625800,60,242
2150,669564461267722241,130,399
2151,669393256313184256,81,377
2152,669375718304980992,763,1388
2153,669371483794317312,188,515
2154,669367896104181761,166,474
2155,669363888236994561,242,648
2156,669359674819481600,131,381
2157,669354382627049472,1339,2809
2158,669353438988365824,268,667
2159,669351434509529089,198,457
2160,669328503091937280,439,1044
2161,669327207240699904,121,596
2162,669324657376567296,216,513
2163,669216679721873412,405,934
2164,669214165781868544,178,458
2165,669203728096960512,503,1046
2166,669037058363662336,327,679
2167,669015743032369152,391,765
2168,669006782128353280,263,595
2169,669000397445533696,6715,21633
2170,668994913074286592,247,457
2171,668992363537309700,368,774
2172,668989615043424256,345,706
2173,668988183816871936,499,933
2174,668986018524233728,177,572
2175,668981893510119424,325,560
2176,668979806671884288,372,822
2177,668975677807423489,618,1361
2178,668967877119254528,25,152
2179,668960084974809088,250,733
2180,668955713004314625,74,292
2181,668932921458302977,60,279
2182,668902994700836864,106,330
2183,668892474547511297,160,412
2184,668872652652679168,313,548
2185,668852170888998912,174,470
2186,668826086256599040,147,454
2187,668815180734689280,285,593
2188,668779399630725120,395,729
2189,668655139528511488,229,550
2190,668645506898350081,572,932
2191,668643542311546881,559,921
2192,668641109086707712,562,1121
2193,668636665813057536,510,1083
2194,668633411083464705,1740,2931
2195,668631377374486528,338,743
2196,668627278264475648,121,331
2197,668625577880875008,140,410
2198,668623201287675904,826,1504
2199,668620235289837568,45,215
2200,668614819948453888,332,632
2201,668587383441514497,1144,1729
2202,668567822092664832,61,255
2203,668544745690562560,239,541
2204,668542336805281792,226,482
2205,668537837512433665,78,257
2206,668528771708952576,236,482
2207,668507509523615744,113,337
2208,668496999348633600,139,425
2209,668484198282485761,248,442
2210,668480044826800133,155,478
2211,668466899341221888,544,917
2212,668297328638447616,313,641
2213,668291999406125056,34,258
2214,668286279830867968,143,522
2215,668274247790391296,241,852
2216,668268907921326080,251,573
2217,668256321989451776,650,1351
2218,668248472370458624,511,1026
2219,668237644992782336,2991,6426
2220,668226093875376128,110,316
2221,668221241640230912,209,526
2222,668204964695683073,204,568
2223,668190681446379520,205,671
2224,668171859951755264,202,507
2225,668154635664932864,330,511
2226,668142349051129856,302,579
2227,668113020489474048,257,686
2228,667937095915278337,834,1318
2229,667924896115245057,116,309
2230,667915453470232577,58,217
2231,667911425562669056,318,510
2232,667902449697558528,390,875
2233,667886921285246976,1149,1962
2234,667885044254572545,508,845
2235,667878741721415682,124,402
2236,667873844930215936,427,649
2237,667866724293877760,1082,3100
2238,667861340749471744,81,250
2239,667832474953625600,65,294
2240,667806454573760512,522,1090
2241,667801013445750784,98,338
2242,667793409583771648,343,719
2243,667782464991965184,253,421
2244,667773195014021121,59,240
2245,667766675769573376,229,458
2246,667728196545200128,157,384
2247,667724302356258817,332,502
2248,667550904950915073,35,0
2249,667550882905632768,33,0
2250,667549055577362432,2392,5969
2251,667546741521195010,132,341
2252,667544320556335104,547,892
2253,667538891197542400,69,209
2254,667534815156183040,560,844
2255,667530908589760512,253,488
2256,667524857454854144,1163,1750
2257,667517642048163840,198,378
2258,667509364010450944,2211,6975
2259,667502640335572993,227,546
2260,667495797102141441,287,541
2261,667491009379606528,237,549
2262,667470559035432960,101,264
2263,667455448082227200,65,195
2264,667453023279554560,93,320
2265,667443425659232256,604,805
2266,667437278097252352,248,459
2267,667435689202614272,85,310
2268,667405339315146752,225,476
2269,667393430834667520,58,198
2270,667369227918143488,168,375
2271,667211855547486208,250,501
2272,667200525029539841,271,628
2273,667192066997374976,109,398
2274,667188689915760640,431,763
2275,667182792070062081,6444,14725
2276,667177989038297088,57,192
2277,667176164155375616,473,625
2278,667174963120574464,86,254
2279,667171260800061440,94,226
2280,667165590075940865,1188,2750
2281,667160273090932737,65,262
2282,667152164079423490,17773,48972
2283,667138269671505920,2304,4732
2284,667119796878725120,132,334
2285,667090893657276420,130,338
2286,667073648344346624,126,412
2287,667070482143944705,14,85
2288,667065535570550784,49,168
2289,667062181243039745,56,221
2290,667044094246576128,51,190
2291,667012601033924608,234,456
2292,666996132027977728,98,248
2293,666983947667116034,1012,2611
2294,666837028449972224,567,835
2295,666835007768551424,80,219
2296,666826780179869698,98,257
2297,666817836334096384,258,529
2298,666804364988780544,94,244
2299,666786068205871104,497,776
2300,666781792255496192,203,395
2301,666776908487630848,178,359
2302,666739327293083650,66,239
2303,666701168228331520,223,438
2304,666691418707132416,48,189
2305,666649482315059201,590,896
2306,666644823164719104,85,232
2307,666454714377183233,212,527
2308,666447344410484738,21,105
2309,666437273139982337,49,129
2310,666435652385423360,54,168
2311,666430724426358785,199,321
2312,666428276349472768,84,166
2313,666421158376562688,112,319
2314,666418789513326592,47,127
2315,666411507551481857,328,451
2316,666407126856765440,41,110
2317,666396247373291520,86,168
2318,666373753744588802,93,190
2319,666362758909284353,575,782
2320,666353288456101888,73,219
2321,666345417576210432,140,300
2322,666337882303524864,92,199
2323,666293911632134144,358,509
2324,666287406224695296,67,149
2325,666273097616637952,76,176
2326,666268910803644416,35,104
2327,666104133288665088,6652,14390
2328,666102155909144576,13,80
2329,666099513787052032,69,157
2330,666094000022159362,76,163
2331,666082916733198337,45,118
2332,666073100786774016,165,323
2333,666071193221509120,62,148
2334,666063827256086533,221,478
2335,666058600524156928,57,112
2336,666057090499244032,142,298
2337,666055525042405380,255,437
2338,666051853826850816,854,1227
2339,666050758794694657,58,132
2340,666049248165822465,40,109
2341,666044226329800704,141,299
2342,666033412701032449,44,125
2343,666029285002620928,46,129
2344,666020888022790149,518,2555
