league_name,match_api_id,goals_marked,goals_received,venue,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11
England Premier League,489058,2,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489059,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489060,2,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489061,1,0,away,1,3,3,3,3,6,6,6,8,8,11
England Premier League,489233,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489234,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489235,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489236,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489237,5,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489238,2,2,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489239,2,2,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489240,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489241,0,2,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489242,1,0,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489243,0,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489244,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489245,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489246,0,2,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489247,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489248,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489249,2,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489250,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489251,0,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489252,0,1,away,1,3,3,3,7,7,7,7,7,10,10
England Premier League,489253,1,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489254,2,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489255,1,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489256,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489257,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489258,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489259,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489260,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489261,3,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489262,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489263,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489264,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489265,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489266,5,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489267,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489268,1,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489269,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489270,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489271,2,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489272,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489273,0,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489274,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489275,0,2,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489276,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489277,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489278,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489279,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489280,2,3,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489281,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489282,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489283,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489284,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489285,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489286,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489287,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489288,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489289,3,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489290,3,2,away,1,3,3,3,7,7,7,7,10,10,10
England Premier League,489291,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489292,0,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489293,1,2,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,489294,0,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489295,1,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489296,1,0,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489297,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489298,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489299,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489300,1,2,away,1,3,3,3,3,5,7,7,7,10,10
England Premier League,489301,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489302,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489303,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489304,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489305,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489306,0,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489307,2,2,away,1,3,3,3,7,7,7,7,10,10,10
England Premier League,489308,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489309,0,2,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489310,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489311,2,1,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489312,1,2,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489313,0,4,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489314,3,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489315,1,0,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489316,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489317,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489318,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489319,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489320,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489321,0,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489322,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489323,4,1,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489324,0,4,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489325,2,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489326,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489327,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489328,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489329,1,1,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489330,3,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489331,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489332,0,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489062,0,3,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,489063,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489064,3,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489065,1,4,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489066,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489067,3,0,away,1,3,3,3,7,7,7,7,7,10,10
England Premier League,489068,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489069,0,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489070,5,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489071,1,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489333,0,5,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489334,0,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489335,3,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489336,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489337,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489338,0,2,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489339,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489340,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489341,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489342,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489343,2,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489344,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489345,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489346,0,4,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489347,2,0,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489348,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489349,1,0,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489350,1,4,away,1,3,3,3,7,7,7,7,7,10,10
England Premier League,489351,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489352,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489353,0,4,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489354,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489355,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489356,3,3,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489357,1,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489358,3,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489359,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489360,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489361,4,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489362,3,4,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489363,4,4,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489364,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489365,0,1,away,1,3,3,3,7,7,7,7,9,11,11
England Premier League,489366,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489367,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489368,2,4,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489369,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489370,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489371,2,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489372,0,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489373,2,5,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489374,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489375,1,0,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489376,2,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489377,0,0,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,489378,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489379,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489380,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489381,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489382,3,1,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489383,0,3,away,1,3,3,3,7,7,7,7,10,10,10
England Premier League,489384,2,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489385,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489386,0,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489387,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489388,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489389,3,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489390,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489391,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489392,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489393,0,2,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489394,4,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489395,3,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489396,0,0,away,1,3,3,3,7,7,7,7,7,10,10
England Premier League,489397,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489398,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489399,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489400,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489401,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489402,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489403,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489404,1,2,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,489405,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489406,1,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489407,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489408,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489409,2,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489410,1,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489411,0,2,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,489412,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489413,1,4,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489414,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489415,3,2,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489416,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489417,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489418,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489419,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489420,2,0,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489421,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489422,0,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489072,1,2,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489073,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489074,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489075,3,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489076,4,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489077,1,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489078,2,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489079,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489080,3,2,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489081,1,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489082,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489083,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489084,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489085,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489086,0,6,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489087,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489088,3,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489089,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489090,2,2,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489091,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489092,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489093,2,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489094,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489095,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489096,1,0,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489097,2,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489098,2,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489099,0,2,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,489100,2,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489101,1,2,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,489102,1,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489103,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489104,3,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489105,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489106,3,2,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,489107,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489108,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489109,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489110,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489111,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489112,0,4,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489113,1,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489114,2,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489115,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489116,5,0,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,489117,2,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489118,0,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489119,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489120,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489121,1,2,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,489122,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489123,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489124,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489125,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489126,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489127,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489128,3,0,away,1,3,3,3,3,5,5,5,8,10,10
England Premier League,489129,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,489130,4,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,489131,1,0,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658571,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658574,1,2,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658575,2,0,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658576,6,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658577,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658578,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658579,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658580,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658581,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658582,1,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658699,3,1,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658700,0,5,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658701,2,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658702,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658703,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658704,2,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658705,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658706,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658707,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658708,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658709,0,4,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,658710,0,2,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,658711,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658712,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658713,0,2,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,658714,4,0,away,1,3,3,3,3,5,7,7,9,11,11
England Premier League,658715,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658716,0,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658717,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658718,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658719,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658720,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658721,4,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,658722,2,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,658723,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658724,3,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658725,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658726,1,5,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658727,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658728,0,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,658729,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658730,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658791,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658792,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658793,0,4,away,1,3,3,3,7,7,7,7,7,10,10
England Premier League,658794,3,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658795,2,2,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658796,0,3,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,658797,1,9,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658798,2,0,away,1,3,3,3,3,5,5,5,8,10,10
England Premier League,658799,4,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658800,3,5,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658801,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658802,1,1,away,1,3,3,3,3,7,7,7,7,9,11
England Premier League,658803,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658804,2,0,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658805,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658806,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658807,3,0,away,1,3,3,3,3,5,5,5,8,10,10
England Premier League,658808,0,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658809,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658810,4,0,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658811,3,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658812,1,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658813,1,2,away,1,3,3,3,3,5,5,5,8,10,10
England Premier League,658814,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658815,2,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658816,0,0,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658817,0,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658818,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658819,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658820,2,2,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658821,1,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658822,1,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658823,2,1,away,1,3,3,3,3,7,7,7,10,10,10
England Premier League,658824,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658825,3,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658826,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658827,3,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658828,0,1,away,1,3,3,3,3,6,6,6,8,8,11
England Premier League,658829,0,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658830,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658831,2,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658832,0,3,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658833,2,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658834,1,1,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658835,1,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658836,1,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658837,1,2,away,1,3,3,3,3,6,8,8,8,8,11
England Premier League,658838,1,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658839,0,3,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,658840,0,2,away,1,3,3,3,3,5,7,7,7,7,11
England Premier League,658841,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658842,1,1,away,1,3,3,3,3,5,7,7,9,11,11
England Premier League,658843,0,2,away,1,3,3,3,3,6,6,8,8,8,11
England Premier League,658844,3,4,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658845,0,3,away,1,3,3,3,7,7,7,7,7,10,10
England Premier League,658846,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658847,2,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658848,0,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658849,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658850,0,2,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658851,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658859,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658920,0,2,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658921,3,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658922,0,0,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658923,1,1,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658924,0,0,away,1,3,3,3,3,5,7,7,9,11,11
England Premier League,658925,0,3,away,1,3,3,3,3,7,7,7,7,10,10
England Premier League,658583,2,4,away,1,3,3,3,3,7,7,7,7,7,11
England Premier League,658584,3,1,away,1,3,3,3,3,5,7,7,9,11,11
